ent,sex,year,mes,saltrim
Tlaxcala,Mujer,2017,6,15733.059
Veracruz de Ignacio de la Llave,Mujer,2017,6,16560.961
Yucatán,Mujer,2017,6,17324.049
Zacatecas,Mujer,2017,6,22273.174
Aguascalientes,Mujer,2017,9,19127.744
Baja California,Mujer,2017,9,24102.078
Baja California Sur,Mujer,2017,9,30225.584
Campeche,Mujer,2017,9,20005.707
Coahuila de Zaragoza,Mujer,2017,9,24163.508
Colima,Mujer,2017,9,20790.232
Chiapas,Mujer,2017,9,19081.176
Chihuahua,Mujer,2017,9,25300.053
Ciudad de México,Mujer,2017,9,23389.035
Durango,Mujer,2017,9,19780.842
Guanajuato,Mujer,2017,9,18969.484
Guerrero,Mujer,2017,9,16853.766
Hidalgo,Mujer,2017,9,20180.338
Jalisco,Mujer,2017,9,21492.811
México,Mujer,2017,9,18198.648
Michoacán de Ocampo,Mujer,2017,9,21314.436
Morelos,Mujer,2017,9,16408.244
Nayarit,Mujer,2017,9,22327.451
Nuevo León,Mujer,2017,9,24041.592
Oaxaca,Mujer,2017,9,18165.836
Puebla,Mujer,2017,9,17562.967
Querétaro,Mujer,2017,9,20973.289
Quintana Roo,Mujer,2017,9,22877.588
San Luis Potosí,Mujer,2017,9,21812.404
Sinaloa,Mujer,2017,9,23283.289
Sonora,Mujer,2017,9,23792.619
Tabasco,Mujer,2017,9,19630.129
Tamaulipas,Mujer,2017,9,19680.424
Tlaxcala,Mujer,2017,9,16225.713
Veracruz de Ignacio de la Llave,Mujer,2017,9,16448.277
Yucatán,Mujer,2017,9,17326.217
Zacatecas,Mujer,2017,9,21721.418
Aguascalientes,Mujer,2017,12,19069.787
Baja California,Mujer,2017,12,23735.848
Baja California Sur,Mujer,2017,12,28985.193
Campeche,Mujer,2017,12,20046.326
Coahuila de Zaragoza,Mujer,2017,12,22835.289
Colima,Mujer,2017,12,21605.381
Chiapas,Mujer,2017,12,19104.984
Chihuahua,Mujer,2017,12,24679.938
Ciudad de México,Mujer,2017,12,22116.258
Durango,Mujer,2017,12,18869.09
Guanajuato,Mujer,2017,12,19576.105
Guerrero,Mujer,2017,12,15281.024
Hidalgo,Mujer,2017,12,19920.264
Jalisco,Mujer,2017,12,21877.268
México,Mujer,2017,12,17439.416
Michoacán de Ocampo,Mujer,2017,12,20010.592
Morelos,Mujer,2017,12,14702.995
Nayarit,Mujer,2017,12,21845.908
Nuevo León,Mujer,2017,12,23162.949
Oaxaca,Mujer,2017,12,17494.41
Puebla,Mujer,2017,12,16665.322
Querétaro,Mujer,2017,12,20907.15
Quintana Roo,Mujer,2017,12,22852.652
San Luis Potosí,Mujer,2017,12,21504.146
Sinaloa,Mujer,2017,12,23293.412
Sonora,Mujer,2017,12,23875.109
Tabasco,Mujer,2017,12,20420.621
Tamaulipas,Mujer,2017,12,19563.783
Tlaxcala,Mujer,2017,12,15232.381
Veracruz de Ignacio de la Llave,Mujer,2017,12,16113.549
Yucatán,Mujer,2017,12,17007.504
Zacatecas,Mujer,2017,12,21000.889
Aguascalientes,Mujer,2018,3,20155.041
Baja California,Mujer,2018,3,24050.893
Baja California Sur,Mujer,2018,3,28661.094
Campeche,Mujer,2018,3,19734.635
Coahuila de Zaragoza,Mujer,2018,3,22459.008
Colima,Mujer,2018,3,20808.48
Chiapas,Mujer,2018,3,19393.307
Chihuahua,Mujer,2018,3,24901.324
Ciudad de México,Mujer,2018,3,22464.09
Durango,Mujer,2018,3,19477.533
Guanajuato,Mujer,2018,3,19520.705
Guerrero,Mujer,2018,3,15388.051
Hidalgo,Mujer,2018,3,20014.252
Jalisco,Mujer,2018,3,22092.918
México,Mujer,2018,3,17851.959
Michoacán de Ocampo,Mujer,2018,3,20383.543
Morelos,Mujer,2018,3,15588.234
Nayarit,Mujer,2018,3,22079.613
Nuevo León,Mujer,2018,3,23549.166
Oaxaca,Mujer,2018,3,17796.221
Puebla,Mujer,2018,3,17769.436
Querétaro,Mujer,2018,3,22003.322
Quintana Roo,Mujer,2018,3,22520.738
San Luis Potosí,Mujer,2018,3,21965.525
Sinaloa,Mujer,2018,3,23521.547
Sonora,Mujer,2018,3,24211.254
Tabasco,Mujer,2018,3,19781.959
Tamaulipas,Mujer,2018,3,20049.893
Tlaxcala,Mujer,2018,3,15500.199
Veracruz de Ignacio de la Llave,Mujer,2018,3,17007.297
Yucatán,Mujer,2018,3,17293.107
Zacatecas,Mujer,2018,3,21801.391
Aguascalientes,Mujer,2018,6,19770.91
Baja California,Mujer,2018,6,24727.191
Baja California Sur,Mujer,2018,6,28800.43
Campeche,Mujer,2018,6,19889.186
Coahuila de Zaragoza,Mujer,2018,6,23240.908
Colima,Mujer,2018,6,21729.994
Chiapas,Mujer,2018,6,20274.752
Chihuahua,Mujer,2018,6,25142.574
Ciudad de México,Mujer,2018,6,23907.371
Durango,Mujer,2018,6,18999.654
Guanajuato,Mujer,2018,6,19450.584
Guerrero,Mujer,2018,6,15407.336
Hidalgo,Mujer,2018,6,21720.932
Jalisco,Mujer,2018,6,22822.414
México,Mujer,2018,6,17527.861
Michoacán de Ocampo,Mujer,2018,6,20467.428
Morelos,Mujer,2018,6,15061.968
Nayarit,Mujer,2018,6,21703.432
Nuevo León,Mujer,2018,6,24437.863
Oaxaca,Mujer,2018,6,17213.406
Puebla,Mujer,2018,6,18468.678
Querétaro,Mujer,2018,6,22207.723
Quintana Roo,Mujer,2018,6,23133.795
San Luis Potosí,Mujer,2018,6,22349.961
Sinaloa,Mujer,2018,6,23632.545
Sonora,Mujer,2018,6,24426.615
Tabasco,Mujer,2018,6,20021.713
Tamaulipas,Mujer,2018,6,19480.611
Tlaxcala,Mujer,2018,6,15566.801
Veracruz de Ignacio de la Llave,Mujer,2018,6,16848.033
Yucatán,Mujer,2018,6,16819.684
Zacatecas,Mujer,2018,6,21483.377
Aguascalientes,Mujer,2018,9,19011.359
Baja California,Mujer,2018,9,24283.861
Baja California Sur,Mujer,2018,9,27612.918
Campeche,Mujer,2018,9,20592
Coahuila de Zaragoza,Mujer,2018,9,23849.094
Colima,Mujer,2018,9,22195.498
Chiapas,Mujer,2018,9,19226.977
Chihuahua,Mujer,2018,9,25397.98
Ciudad de México,Mujer,2018,9,22825.449
Durango,Mujer,2018,9,18360.963
Guanajuato,Mujer,2018,9,20139.678
Guerrero,Mujer,2018,9,15968.484
Hidalgo,Mujer,2018,9,20466.527
Jalisco,Mujer,2018,9,22141.984
México,Mujer,2018,9,17531.682
Michoacán de Ocampo,Mujer,2018,9,21146.254
Morelos,Mujer,2018,9,15255.651
Nayarit,Mujer,2018,9,21389.697
Nuevo León,Mujer,2018,9,24421.264
Oaxaca,Mujer,2018,9,16790.869
Puebla,Mujer,2018,9,17903.898
Querétaro,Mujer,2018,9,21800.408
Quintana Roo,Mujer,2018,9,22896.02
San Luis Potosí,Mujer,2018,9,22513.439
Sinaloa,Mujer,2018,9,22837.18
Sonora,Mujer,2018,9,24987.086
Tabasco,Mujer,2018,9,20652.055
Tamaulipas,Mujer,2018,9,19585.633
Tlaxcala,Mujer,2018,9,15464.244
Veracruz de Ignacio de la Llave,Mujer,2018,9,17445.035
Yucatán,Mujer,2018,9,17917.215
Zacatecas,Mujer,2018,9,21670.482
Aguascalientes,Mujer,2018,12,20181.674
Baja California,Mujer,2018,12,23881.711
Baja California Sur,Mujer,2018,12,28848.58
Campeche,Mujer,2018,12,19128.453
Coahuila de Zaragoza,Mujer,2018,12,22797.051
Colima,Mujer,2018,12,21465.797
Chiapas,Mujer,2018,12,19423.563
Chihuahua,Mujer,2018,12,25190.279
Ciudad de México,Mujer,2018,12,22911.633
Durango,Mujer,2018,12,19552.416
Guanajuato,Mujer,2018,12,19247.709
Guerrero,Mujer,2018,12,14741.165
Hidalgo,Mujer,2018,12,20589.742
Jalisco,Mujer,2018,12,21869.281
México,Mujer,2018,12,17189.721
Michoacán de Ocampo,Mujer,2018,12,20895.041
Morelos,Mujer,2018,12,15307
Nayarit,Mujer,2018,12,20660.496
Nuevo León,Mujer,2018,12,24016.475
Oaxaca,Mujer,2018,12,16262.019
Puebla,Mujer,2018,12,17405.674
Querétaro,Mujer,2018,12,21768.418
Quintana Roo,Mujer,2018,12,22584.666
San Luis Potosí,Mujer,2018,12,22850.785
Sinaloa,Mujer,2018,12,22537.547
Sonora,Mujer,2018,12,24956.459
Tabasco,Mujer,2018,12,20398.941
Tamaulipas,Mujer,2018,12,19409.242
Tlaxcala,Mujer,2018,12,14645.877
Veracruz de Ignacio de la Llave,Mujer,2018,12,16015.656
Yucatán,Mujer,2018,12,18298.078
Zacatecas,Mujer,2018,12,20474.805
Aguascalientes,Mujer,2019,3,20764.758
Baja California,Mujer,2019,3,25712.086
Baja California Sur,Mujer,2019,3,28245.729
Campeche,Mujer,2019,3,19060.879
Coahuila de Zaragoza,Mujer,2019,3,23665.734
Colima,Mujer,2019,3,21390.795
Chiapas,Mujer,2019,3,19280.836
Chihuahua,Mujer,2019,3,25959.402
Ciudad de México,Mujer,2019,3,22907.313
Durango,Mujer,2019,3,20003.713
Guanajuato,Mujer,2019,3,20284.125
Guerrero,Mujer,2019,3,14959.514
Hidalgo,Mujer,2019,3,20391.906
Jalisco,Mujer,2019,3,21489.867
México,Mujer,2019,3,17544.301
Michoacán de Ocampo,Mujer,2019,3,21520.254
Morelos,Mujer,2019,3,14273.938
Nayarit,Mujer,2019,3,20943.924
Nuevo León,Mujer,2019,3,24334.254
Oaxaca,Mujer,2019,3,16407.758
Puebla,Mujer,2019,3,17121.055
Querétaro,Mujer,2019,3,22740.887
Quintana Roo,Mujer,2019,3,21860.299
San Luis Potosí,Mujer,2019,3,22863.047
Sinaloa,Mujer,2019,3,23188.129
Sonora,Mujer,2019,3,24301.717
Tabasco,Mujer,2019,3,19633.75
Tamaulipas,Mujer,2019,3,20210.715
Tlaxcala,Mujer,2019,3,14715.614
Veracruz de Ignacio de la Llave,Mujer,2019,3,16254.078
Yucatán,Mujer,2019,3,17576.646
Zacatecas,Mujer,2019,3,21962.17
Aguascalientes,Mujer,2019,6,19871.529
Baja California,Mujer,2019,6,25988.113
Baja California Sur,Mujer,2019,6,29883.068
Campeche,Mujer,2019,6,19802.217
Coahuila de Zaragoza,Mujer,2019,6,25124.475
Colima,Mujer,2019,6,21516.951
Chiapas,Mujer,2019,6,18096.869
Chihuahua,Mujer,2019,6,25475.354
Ciudad de México,Mujer,2019,6,22254.895
Durango,Mujer,2019,6,20616.957
Guanajuato,Mujer,2019,6,20920.992
Guerrero,Mujer,2019,6,14717.946
Hidalgo,Mujer,2019,6,21178.662
Jalisco,Mujer,2019,6,22485.109
México,Mujer,2019,6,17761.914
Michoacán de Ocampo,Mujer,2019,6,20424.85
Morelos,Mujer,2019,6,14198.695
Nayarit,Mujer,2019,6,20130.537
Nuevo León,Mujer,2019,6,25335.939
Oaxaca,Mujer,2019,6,16974.021
Puebla,Mujer,2019,6,17606.645
Querétaro,Mujer,2019,6,22572.41
Quintana Roo,Mujer,2019,6,22355.594
San Luis Potosí,Mujer,2019,6,21968.902
Sinaloa,Mujer,2019,6,23681.088
Sonora,Mujer,2019,6,24535.209
Tabasco,Mujer,2019,6,18902.273
Tamaulipas,Mujer,2019,6,20942.324
Tlaxcala,Mujer,2019,6,15417.79
Veracruz de Ignacio de la Llave,Mujer,2019,6,17089.928
Yucatán,Mujer,2019,6,18214.932
Zacatecas,Mujer,2019,6,20563.945
Aguascalientes,Mujer,2019,9,20657.262
Baja California,Mujer,2019,9,27123.061
Baja California Sur,Mujer,2019,9,29485.826
Campeche,Mujer,2019,9,19509.465
Coahuila de Zaragoza,Mujer,2019,9,25233.641
Colima,Mujer,2019,9,21598.58
Chiapas,Mujer,2019,9,17964.615
Chihuahua,Mujer,2019,9,25784.541
Ciudad de México,Mujer,2019,9,22898.549
Durango,Mujer,2019,9,20706.654
Guanajuato,Mujer,2019,9,20250.777
Guerrero,Mujer,2019,9,15551.55
Hidalgo,Mujer,2019,9,19830.563
Jalisco,Mujer,2019,9,22421.621
México,Mujer,2019,9,16495.145
Michoacán de Ocampo,Mujer,2019,9,20810.857
Morelos,Mujer,2019,9,16158.036
Nayarit,Mujer,2019,9,21379.922
Nuevo León,Mujer,2019,9,26006.141
Oaxaca,Mujer,2019,9,17528.027
Puebla,Mujer,2019,9,18465.096
Querétaro,Mujer,2019,9,23083.918
Quintana Roo,Mujer,2019,9,23481.713
San Luis Potosí,Mujer,2019,9,22381.119
Sinaloa,Mujer,2019,9,24997.453
Sonora,Mujer,2019,9,25565.367
Tabasco,Mujer,2019,9,19163.545
Tamaulipas,Mujer,2019,9,21265.102
Tlaxcala,Mujer,2019,9,15652.215
Veracruz de Ignacio de la Llave,Mujer,2019,9,16774.188
Yucatán,Mujer,2019,9,17612.654
Zacatecas,Mujer,2019,9,22964.779
Aguascalientes,Mujer,2019,12,21091.334
Baja California,Mujer,2019,12,25554.523
Baja California Sur,Mujer,2019,12,27609.117
Campeche,Mujer,2019,12,18989.211
Coahuila de Zaragoza,Mujer,2019,12,23661.07
Colima,Mujer,2019,12,21463.307
Chiapas,Mujer,2019,12,18603.605
Chihuahua,Mujer,2019,12,25886.451
Ciudad de México,Mujer,2019,12,22497.748
Durango,Mujer,2019,12,20384.773
Guanajuato,Mujer,2019,12,20404.541
Guerrero,Mujer,2019,12,15330.349
Hidalgo,Mujer,2019,12,20479.523
Jalisco,Mujer,2019,12,23013.49
México,Mujer,2019,12,17572.955
Michoacán de Ocampo,Mujer,2019,12,20619.568
Morelos,Mujer,2019,12,14203.395
Nayarit,Mujer,2019,12,21071.068
Nuevo León,Mujer,2019,12,26047.713
Oaxaca,Mujer,2019,12,17674.018
Puebla,Mujer,2019,12,17990.688
Querétaro,Mujer,2019,12,23214.879
Quintana Roo,Mujer,2019,12,22652.621
San Luis Potosí,Mujer,2019,12,22621.945
Sinaloa,Mujer,2019,12,24700.84
Sonora,Mujer,2019,12,25131.627
Tabasco,Mujer,2019,12,20970.629
Tamaulipas,Mujer,2019,12,20933.139
Tlaxcala,Mujer,2019,12,15708.997
Veracruz de Ignacio de la Llave,Mujer,2019,12,15915.102
Yucatán,Mujer,2019,12,17979.184
Zacatecas,Mujer,2019,12,21149.6
Aguascalientes,Mujer,2020,3,21560.273
Baja California,Mujer,2020,3,28142.504
Baja California Sur,Mujer,2020,3,29478.811
Campeche,Mujer,2020,3,21553.992
Coahuila de Zaragoza,Mujer,2020,3,25560.668
Colima,Mujer,2020,3,22386.727
Chiapas,Mujer,2020,3,19672.299
Chihuahua,Mujer,2020,3,25982.375
Ciudad de México,Mujer,2020,3,25682.057
Durango,Mujer,2020,3,20990.006
Guanajuato,Mujer,2020,3,20789.422
Guerrero,Mujer,2020,3,15939.574
Hidalgo,Mujer,2020,3,20230.703
Jalisco,Mujer,2020,3,22042.742
México,Mujer,2020,3,19010.168
Michoacán de Ocampo,Mujer,2020,3,22062.686
Morelos,Mujer,2020,3,16486.201
Nayarit,Mujer,2020,3,22089.42
Nuevo León,Mujer,2020,3,26799.361
Oaxaca,Mujer,2020,3,18399.908
Puebla,Mujer,2020,3,17600.131
Querétaro,Mujer,2020,3,23303.762
Quintana Roo,Mujer,2020,3,23484.316
San Luis Potosí,Mujer,2020,3,22713.496
Sinaloa,Mujer,2020,3,25184.303
Sonora,Mujer,2020,3,25174.938
Tabasco,Mujer,2020,3,21134.969
Tamaulipas,Mujer,2020,3,21021.162
Tlaxcala,Mujer,2020,3,16270.916
Veracruz de Ignacio de la Llave,Mujer,2020,3,17522.604
Yucatán,Mujer,2020,3,17516.584
Zacatecas,Mujer,2020,3,22598.982
Aguascalientes,Mujer,2020,9,22396.402
Baja California,Mujer,2020,9,26663.482
Baja California Sur,Mujer,2020,9,27015.439
Campeche,Mujer,2020,9,21972.789
Coahuila de Zaragoza,Mujer,2020,9,24308.207
Colima,Mujer,2020,9,22144.973
Chiapas,Mujer,2020,9,19612.484
Chihuahua,Mujer,2020,9,26030.541
Ciudad de México,Mujer,2020,9,26302.447
Durango,Mujer,2020,9,21185.127
Guanajuato,Mujer,2020,9,19692.051
Guerrero,Mujer,2020,9,18231.072
Hidalgo,Mujer,2020,9,19406.479
Jalisco,Mujer,2020,9,23281.764
México,Mujer,2020,9,17574.453
Michoacán de Ocampo,Mujer,2020,9,24091.279
Morelos,Mujer,2020,9,16341.989
Nayarit,Mujer,2020,9,24695.158
Nuevo León,Mujer,2020,9,27206.391
Oaxaca,Mujer,2020,9,18830.832
Puebla,Mujer,2020,9,18489.469
Querétaro,Mujer,2020,9,23328.568
Quintana Roo,Mujer,2020,9,22453.744
San Luis Potosí,Mujer,2020,9,24822.623
Sinaloa,Mujer,2020,9,24398.176
Sonora,Mujer,2020,9,25347.672
Tabasco,Mujer,2020,9,20854.143
Tamaulipas,Mujer,2020,9,21752.979
Tlaxcala,Mujer,2020,9,15514.509
Veracruz de Ignacio de la Llave,Mujer,2020,9,18108.492
Yucatán,Mujer,2020,9,17897.938
Zacatecas,Mujer,2020,9,22593.836
Aguascalientes,Mujer,2020,12,22559.145
Baja California,Mujer,2020,12,24909.121
Baja California Sur,Mujer,2020,12,27566.848
Campeche,Mujer,2020,12,22174.393
Coahuila de Zaragoza,Mujer,2020,12,24538.229
Colima,Mujer,2020,12,22069.689
Chiapas,Mujer,2020,12,19363.957
Chihuahua,Mujer,2020,12,25170.41
Ciudad de México,Mujer,2020,12,25214.459
Durango,Mujer,2020,12,20085.889
Guanajuato,Mujer,2020,12,20897.07
Guerrero,Mujer,2020,12,19102.377
Hidalgo,Mujer,2020,12,19987.615
Jalisco,Mujer,2020,12,23671.965
México,Mujer,2020,12,18855.643
Michoacán de Ocampo,Mujer,2020,12,22176.711
Morelos,Mujer,2020,12,16682.178
Nayarit,Mujer,2020,12,23028.711
Nuevo León,Mujer,2020,12,27371.744
Oaxaca,Mujer,2020,12,17747.137
Puebla,Mujer,2020,12,17377.008
Querétaro,Mujer,2020,12,23108.563
Quintana Roo,Mujer,2020,12,22355.844
San Luis Potosí,Mujer,2020,12,25189.24
Sinaloa,Mujer,2020,12,25580.043
Sonora,Mujer,2020,12,25189.27
Tabasco,Mujer,2020,12,20925.834
Tamaulipas,Mujer,2020,12,21207.289
Tlaxcala,Mujer,2020,12,14971.198
Veracruz de Ignacio de la Llave,Mujer,2020,12,18082.189
Yucatán,Mujer,2020,12,18718.918
Zacatecas,Mujer,2020,12,23005.396
Aguascalientes,Mujer,2021,3,22133.1
Baja California,Mujer,2021,3,26223.152
Baja California Sur,Mujer,2021,3,29248.584
Campeche,Mujer,2021,3,22911.939
Coahuila de Zaragoza,Mujer,2021,3,25559.488
Colima,Mujer,2021,3,23141.049
Chiapas,Mujer,2021,3,19506.244
Chihuahua,Mujer,2021,3,25378.357
Ciudad de México,Mujer,2021,3,24731.461
Durango,Mujer,2021,3,20085.523
Guanajuato,Mujer,2021,3,19527.994
Guerrero,Mujer,2021,3,18510.098
Hidalgo,Mujer,2021,3,20281.703
Jalisco,Mujer,2021,3,23519.32
México,Mujer,2021,3,19730.309
Michoacán de Ocampo,Mujer,2021,3,22851.131
Morelos,Mujer,2021,3,18158.922
Nayarit,Mujer,2021,3,23213.166
Nuevo León,Mujer,2021,3,28954.441
Oaxaca,Mujer,2021,3,18225.02
Puebla,Mujer,2021,3,17471.396
Querétaro,Mujer,2021,3,22707.332
Quintana Roo,Mujer,2021,3,20495.443
San Luis Potosí,Mujer,2021,3,25795.641
Sinaloa,Mujer,2021,3,24429.912
Sonora,Mujer,2021,3,25220.297
Tabasco,Mujer,2021,3,20228.504
Tamaulipas,Mujer,2021,3,22502.215
Tlaxcala,Mujer,2021,3,14772.158
Veracruz de Ignacio de la Llave,Mujer,2021,3,18247.268
Yucatán,Mujer,2021,3,18268.982
Zacatecas,Mujer,2021,3,22467.043
Aguascalientes,Mujer,2021,6,21638.982
Baja California,Mujer,2021,6,27074.391
Baja California Sur,Mujer,2021,6,29519.109
Campeche,Mujer,2021,6,20860.959
Coahuila de Zaragoza,Mujer,2021,6,24419.42
Colima,Mujer,2021,6,23221.451
Chiapas,Mujer,2021,6,19787.396
Chihuahua,Mujer,2021,6,26325.012
Ciudad de México,Mujer,2021,6,23944.303
Durango,Mujer,2021,6,19864.824
Guanajuato,Mujer,2021,6,19170.947
Guerrero,Mujer,2021,6,17596.805
Hidalgo,Mujer,2021,6,21597.152
Jalisco,Mujer,2021,6,23106.527
México,Mujer,2021,6,19388.604
Michoacán de Ocampo,Mujer,2021,6,22382.346
Morelos,Mujer,2021,6,17987.883
Nayarit,Mujer,2021,6,22784.846
Nuevo León,Mujer,2021,6,26912.58
Oaxaca,Mujer,2021,6,17589.338
Puebla,Mujer,2021,6,17852.516
Querétaro,Mujer,2021,6,23087.813
Quintana Roo,Mujer,2021,6,20949.119
San Luis Potosí,Mujer,2021,6,23880.393
Sinaloa,Mujer,2021,6,24890.816
Sonora,Mujer,2021,6,26291.771
Tabasco,Mujer,2021,6,20326.262
Tamaulipas,Mujer,2021,6,22169.76
Tlaxcala,Mujer,2021,6,15912.55
Veracruz de Ignacio de la Llave,Mujer,2021,6,17434.516
Yucatán,Mujer,2021,6,18931.105
Zacatecas,Mujer,2021,6,23042.908
Aguascalientes,Mujer,2021,9,21515.264
Baja California,Mujer,2021,9,28117.912
Baja California Sur,Mujer,2021,9,31208.42
Campeche,Mujer,2021,9,22891.662
Coahuila de Zaragoza,Mujer,2021,9,25091.395
Colima,Mujer,2021,9,22547.701
Chiapas,Mujer,2021,9,20287.934
Chihuahua,Mujer,2021,9,25940.146
Ciudad de México,Mujer,2021,9,22726.717
Durango,Mujer,2021,9,19568.434
Guanajuato,Mujer,2021,9,18708.197
Guerrero,Mujer,2021,9,16873.514
Hidalgo,Mujer,2021,9,19783.221
Jalisco,Mujer,2021,9,22795.713
México,Mujer,2021,9,19463.713
Michoacán de Ocampo,Mujer,2021,9,22693.994
Morelos,Mujer,2021,9,16469.115
Nayarit,Mujer,2021,9,22768.145
Nuevo León,Mujer,2021,9,27916.488
Oaxaca,Mujer,2021,9,17652.326
Puebla,Mujer,2021,9,17957.164
Querétaro,Mujer,2021,9,23640.719
Quintana Roo,Mujer,2021,9,23245.961
San Luis Potosí,Mujer,2021,9,25216.637
Sinaloa,Mujer,2021,9,25125.748
Sonora,Mujer,2021,9,24524.902
Tabasco,Mujer,2021,9,21070.289
Tamaulipas,Mujer,2021,9,22152
Tlaxcala,Mujer,2021,9,14917.408
Veracruz de Ignacio de la Llave,Mujer,2021,9,18110.588
Yucatán,Mujer,2021,9,19500.41
Zacatecas,Mujer,2021,9,22654.008
Aguascalientes,Mujer,2021,12,21222.166
Baja California,Mujer,2021,12,27141.188
Baja California Sur,Mujer,2021,12,32434.977
Campeche,Mujer,2021,12,21450.297
Coahuila de Zaragoza,Mujer,2021,12,24301.246
Colima,Mujer,2021,12,22831.605
Chiapas,Mujer,2021,12,19229.668
Chihuahua,Mujer,2021,12,25068.963
Ciudad de México,Mujer,2021,12,23786.861
Durango,Mujer,2021,12,19712.58
Guanajuato,Mujer,2021,12,19341.803
Guerrero,Mujer,2021,12,16473.961
Hidalgo,Mujer,2021,12,20208.133
Jalisco,Mujer,2021,12,22318.27
México,Mujer,2021,12,18801.598
Michoacán de Ocampo,Mujer,2021,12,22556.58
Morelos,Mujer,2021,12,15928.129
Nayarit,Mujer,2021,12,22437.105
Nuevo León,Mujer,2021,12,27557.512
Oaxaca,Mujer,2021,12,16587.916
Puebla,Mujer,2021,12,17173.705
Querétaro,Mujer,2021,12,22001.863
Quintana Roo,Mujer,2021,12,22006.494
San Luis Potosí,Mujer,2021,12,23213.309
Sinaloa,Mujer,2021,12,24456.99
Sonora,Mujer,2021,12,23407.73
Tabasco,Mujer,2021,12,20734.801
Tamaulipas,Mujer,2021,12,21710.939
Tlaxcala,Mujer,2021,12,15285.649
Veracruz de Ignacio de la Llave,Mujer,2021,12,17150.879
Yucatán,Mujer,2021,12,17440.406
Zacatecas,Mujer,2021,12,21634.67
Aguascalientes,Mujer,2022,3,22389.67
Baja California,Mujer,2022,3,28246.129
Baja California Sur,Mujer,2022,3,29785.67
Campeche,Mujer,2022,3,22499.852
Coahuila de Zaragoza,Mujer,2022,3,25601.174
Colima,Mujer,2022,3,21146.658
Chiapas,Mujer,2022,3,19415.262
Chihuahua,Mujer,2022,3,25664.164
Ciudad de México,Mujer,2022,3,26222.707
Durango,Mujer,2022,3,20168.006
Guanajuato,Mujer,2022,3,19708.947
Guerrero,Mujer,2022,3,16556.818
Hidalgo,Mujer,2022,3,20817.18
Jalisco,Mujer,2022,3,22874.508
México,Mujer,2022,3,18256.244
Michoacán de Ocampo,Mujer,2022,3,23261.787
Morelos,Mujer,2022,3,15618.653
Nayarit,Mujer,2022,3,23022.84
Nuevo León,Mujer,2022,3,27170.996
Oaxaca,Mujer,2022,3,17494.697
Puebla,Mujer,2022,3,17694.516
Querétaro,Mujer,2022,3,21982.023
Quintana Roo,Mujer,2022,3,23125.412
San Luis Potosí,Mujer,2022,3,22589.395
Sinaloa,Mujer,2022,3,25699.564
Sonora,Mujer,2022,3,24940.516
Tabasco,Mujer,2022,3,20876.582
Tamaulipas,Mujer,2022,3,22715.498
Tlaxcala,Mujer,2022,3,15048.841
Veracruz de Ignacio de la Llave,Mujer,2022,3,18365.572
Yucatán,Mujer,2022,3,18326.18
Zacatecas,Mujer,2022,3,22127.133
Aguascalientes,Mujer,2022,6,21502.986
Baja California,Mujer,2022,6,29354.398
Baja California Sur,Mujer,2022,6,30033.275
Campeche,Mujer,2022,6,22211.113
Coahuila de Zaragoza,Mujer,2022,6,25181.973
Colima,Mujer,2022,6,21739.836
Chiapas,Mujer,2022,6,19554.33
Chihuahua,Mujer,2022,6,26391.41
Ciudad de México,Mujer,2022,6,24670.369
Durango,Mujer,2022,6,20941.387
Guanajuato,Mujer,2022,6,19494.469
Guerrero,Mujer,2022,6,16527.869
Hidalgo,Mujer,2022,6,19640.512
Jalisco,Mujer,2022,6,23173.652
México,Mujer,2022,6,19787.684
Michoacán de Ocampo,Mujer,2022,6,23855.045
Morelos,Mujer,2022,6,16453.273
Nayarit,Mujer,2022,6,22874.322
Nuevo León,Mujer,2022,6,26568.98
Oaxaca,Mujer,2022,6,17260.918
Puebla,Mujer,2022,6,18306.313
Querétaro,Mujer,2022,6,23202.285
Quintana Roo,Mujer,2022,6,22370.459
San Luis Potosí,Mujer,2022,6,23361.891
Sinaloa,Mujer,2022,6,25490.727
Sonora,Mujer,2022,6,24731.65
Tabasco,Mujer,2022,6,20841.264
Tamaulipas,Mujer,2022,6,22929.529
Tlaxcala,Mujer,2022,6,15827.142
Veracruz de Ignacio de la Llave,Mujer,2022,6,17930.615
Yucatán,Mujer,2022,6,17894.227
Zacatecas,Mujer,2022,6,21958.398
