mun,year,gap,clave,nivel,ent
2,2019,0.051401377,26,2nd quartile,Sonora
4,2019,-0.36225986,26,1st quartile,Sonora
12,2019,0.19622064,26,3rd quartile,Sonora
17,2019,-0.071169376,26,1st quartile,Sonora
18,2019,0.025213242,26,2nd quartile,Sonora
19,2019,0.19490457,26,3rd quartile,Sonora
25,2019,0.12609196,26,3rd quartile,Sonora
26,2019,-0.07773757,26,1st quartile,Sonora
29,2019,-0.057943583,26,1st quartile,Sonora
30,2019,0.050821781,26,2nd quartile,Sonora
33,2019,-0.24645352,26,1st quartile,Sonora
35,2019,0.018447399,26,2nd quartile,Sonora
38,2019,-0.12235403,26,1st quartile,Sonora
42,2019,0.17292976,26,3rd quartile,Sonora
43,2019,0.039216042,26,2nd quartile,Sonora
48,2019,-0.10707355,26,1st quartile,Sonora
55,2019,0.093142271,26,3rd quartile,Sonora
58,2019,0.10119438,26,3rd quartile,Sonora
66,2019,-0.24411845,26,1st quartile,Sonora
71,2019,-0.23784876,26,1st quartile,Sonora
NA,2019,0.097687006,26,3rd quartile,Sonora
1,2019,-0.099892378,27,1st quartile,Tabasco
2,2019,-0.069055319,27,1st quartile,Tabasco
3,2019,-0.25281167,27,1st quartile,Tabasco
4,2019,-0.006572962,27,2nd quartile,Tabasco
5,2019,-0.042574883,27,2nd quartile,Tabasco
6,2019,-0.13127255,27,1st quartile,Tabasco
7,2019,-0.078522682,27,1st quartile,Tabasco
8,2019,-0.016080141,27,2nd quartile,Tabasco
9,2019,-0.6163168,27,1st quartile,Tabasco
10,2019,0.19591594,27,3rd quartile,Tabasco
11,2019,0.10816145,27,3rd quartile,Tabasco
12,2019,-0.04432416,27,2nd quartile,Tabasco
13,2019,-0.097227335,27,1st quartile,Tabasco
14,2019,0.083659649,27,3rd quartile,Tabasco
15,2019,-0.71763873,27,1st quartile,Tabasco
16,2019,0.031654119,27,2nd quartile,Tabasco
17,2019,0.29784536,27,4th quartile,Tabasco
1,2019,0.43933272,28,4th quartile,Tamaulipas
2,2019,0.42507148,28,4th quartile,Tamaulipas
3,2019,0.15907907,28,3rd quartile,Tamaulipas
5,2019,0.47888136,28,4th quartile,Tamaulipas
6,2019,0.07746172,28,3rd quartile,Tamaulipas
8,2019,-0.15870571,28,1st quartile,Tamaulipas
9,2019,0.14985585,28,3rd quartile,Tamaulipas
12,2019,-0.02011776,28,2nd quartile,Tamaulipas
15,2019,0.03707552,28,2nd quartile,Tamaulipas
16,2019,0.40929556,28,4th quartile,Tamaulipas
17,2019,-0.11647606,28,1st quartile,Tamaulipas
18,2019,0.024610996,28,2nd quartile,Tamaulipas
21,2019,-0.031074762,28,2nd quartile,Tamaulipas
22,2019,0.050517797,28,2nd quartile,Tamaulipas
24,2019,-0.036729813,28,2nd quartile,Tamaulipas
27,2019,0.002376556,28,2nd quartile,Tamaulipas
32,2019,0.063956261,28,2nd quartile,Tamaulipas
33,2019,-0.11445689,28,1st quartile,Tamaulipas
34,2019,-0.15508747,28,1st quartile,Tamaulipas
37,2019,-0.34079337,28,1st quartile,Tamaulipas
38,2019,0.14798498,28,3rd quartile,Tamaulipas
39,2019,-0.35072374,28,1st quartile,Tamaulipas
40,2019,0.17055297,28,3rd quartile,Tamaulipas
41,2019,0.03071022,28,2nd quartile,Tamaulipas
43,2019,0.090558529,28,3rd quartile,Tamaulipas
NA,2019,-0.29959106,28,1st quartile,Tamaulipas
1,2019,0.31886601,29,4th quartile,Tlaxcala
2,2019,0.20749307,29,4th quartile,Tlaxcala
3,2019,0.37858367,29,4th quartile,Tlaxcala
4,2019,-0.12246537,29,1st quartile,Tlaxcala
5,2019,0.087029219,29,3rd quartile,Tlaxcala
6,2019,0.21960258,29,4th quartile,Tlaxcala
7,2019,0.015518665,29,2nd quartile,Tlaxcala
8,2019,0.35395336,29,4th quartile,Tlaxcala
9,2019,-0.064257622,29,1st quartile,Tlaxcala
10,2019,0.15733862,29,3rd quartile,Tlaxcala
11,2019,0.12395573,29,3rd quartile,Tlaxcala
12,2019,-0.24447703,29,1st quartile,Tlaxcala
13,2019,0.02008152,29,2nd quartile,Tlaxcala
14,2019,0.16994238,29,3rd quartile,Tlaxcala
15,2019,0.21026874,29,4th quartile,Tlaxcala
16,2019,-0.059739351,29,1st quartile,Tlaxcala
17,2019,-0.009382486,29,2nd quartile,Tlaxcala
18,2019,-0.012527227,29,2nd quartile,Tlaxcala
19,2019,-0.052600145,29,1st quartile,Tlaxcala
21,2019,0.20479488,29,4th quartile,Tlaxcala
22,2019,0.088720083,29,3rd quartile,Tlaxcala
23,2019,0.13485265,29,3rd quartile,Tlaxcala
24,2019,-0.045433044,29,2nd quartile,Tlaxcala
25,2019,0.23500013,29,4th quartile,Tlaxcala
26,2019,0.087335587,29,3rd quartile,Tlaxcala
27,2019,-0.051919222,29,1st quartile,Tlaxcala
28,2019,0.024364471,29,2nd quartile,Tlaxcala
29,2019,0.046236277,29,2nd quartile,Tlaxcala
30,2019,-0.13601613,29,1st quartile,Tlaxcala
31,2019,0.25032926,29,4th quartile,Tlaxcala
32,2019,-0.030341625,29,2nd quartile,Tlaxcala
33,2019,-0.012011528,29,2nd quartile,Tlaxcala
34,2019,0.15877938,29,3rd quartile,Tlaxcala
35,2019,0.044924974,29,2nd quartile,Tlaxcala
36,2019,-0.026375055,29,2nd quartile,Tlaxcala
37,2019,-0.17428064,29,1st quartile,Tlaxcala
38,2019,0.33955145,29,4th quartile,Tlaxcala
39,2019,0.38314795,29,4th quartile,Tlaxcala
40,2019,0.11916041,29,3rd quartile,Tlaxcala
41,2019,-0.049147129,29,2nd quartile,Tlaxcala
42,2019,0.24311924,29,4th quartile,Tlaxcala
43,2019,0.003084183,29,2nd quartile,Tlaxcala
44,2019,-0.045650482,29,2nd quartile,Tlaxcala
48,2019,0.31277966,29,4th quartile,Tlaxcala
49,2019,-0.19137311,29,1st quartile,Tlaxcala
50,2019,0.05906868,29,2nd quartile,Tlaxcala
52,2019,-0.44883966,29,1st quartile,Tlaxcala
53,2019,-0.010337591,29,2nd quartile,Tlaxcala
54,2019,0.121351,29,3rd quartile,Tlaxcala
56,2019,-0.22184324,29,1st quartile,Tlaxcala
58,2019,0.035759926,29,2nd quartile,Tlaxcala
59,2019,0.029785633,29,2nd quartile,Tlaxcala
NA,2019,0.26956868,29,4th quartile,Tlaxcala
3,2019,0.084107399,30,3rd quartile,Veracruz
11,2019,0.30322266,30,4th quartile,Veracruz
13,2019,-0.30085588,30,1st quartile,Veracruz
14,2019,0.044924259,30,2nd quartile,Veracruz
15,2019,0.039419174,30,2nd quartile,Veracruz
16,2019,0.095199585,30,3rd quartile,Veracruz
20,2019,-0.13804936,30,1st quartile,Veracruz
21,2019,0.1605227,30,3rd quartile,Veracruz
22,2019,-0.15751195,30,1st quartile,Veracruz
26,2019,-0.60031295,30,1st quartile,Veracruz
28,2019,0.086346149,30,3rd quartile,Veracruz
30,2019,0.22279334,30,4th quartile,Veracruz
31,2019,0.67038202,30,4th quartile,Veracruz
32,2019,-0.077452898,30,1st quartile,Veracruz
33,2019,0.1502068,30,3rd quartile,Veracruz
34,2019,-0.11740589,30,1st quartile,Veracruz
38,2019,-0.011505127,30,2nd quartile,Veracruz
39,2019,0.072360277,30,2nd quartile,Veracruz
40,2019,-0.11727405,30,1st quartile,Veracruz
43,2019,0.57973409,30,4th quartile,Veracruz
44,2019,0.25653362,30,4th quartile,Veracruz
45,2019,-0.025292635,30,2nd quartile,Veracruz
47,2019,0.009955406,30,2nd quartile,Veracruz
48,2019,-0.015527248,30,2nd quartile,Veracruz
49,2019,-0.064409256,30,1st quartile,Veracruz
52,2019,-0.26455021,30,1st quartile,Veracruz
53,2019,0.20088935,30,4th quartile,Veracruz
55,2019,0.015378475,30,2nd quartile,Veracruz
58,2019,0.44997144,30,4th quartile,Veracruz
60,2019,0.038645744,30,2nd quartile,Veracruz
61,2019,0.26946282,30,4th quartile,Veracruz
65,2019,-0.001371622,30,2nd quartile,Veracruz
68,2019,0.40179801,30,4th quartile,Veracruz
70,2019,0.54048061,30,4th quartile,Veracruz
71,2019,0.46510267,30,4th quartile,Veracruz
73,2019,-0.25782847,30,1st quartile,Veracruz
79,2019,0.012422085,30,2nd quartile,Veracruz
80,2019,0.47801352,30,4th quartile,Veracruz
82,2019,0.055018902,30,2nd quartile,Veracruz
83,2019,-0.28248048,30,1st quartile,Veracruz
85,2019,0.28383875,30,4th quartile,Veracruz
86,2019,0.25146627,30,4th quartile,Veracruz
87,2019,-0.11959434,30,1st quartile,Veracruz
89,2019,0.029181242,30,2nd quartile,Veracruz
92,2019,0.064073563,30,2nd quartile,Veracruz
94,2019,0.06432271,30,2nd quartile,Veracruz
97,2019,0.28825855,30,4th quartile,Veracruz
99,2019,-0.005551815,30,2nd quartile,Veracruz
102,2019,0.23755097,30,4th quartile,Veracruz
104,2019,-0.000416756,30,2nd quartile,Veracruz
105,2019,0.24851179,30,4th quartile,Veracruz
108,2019,0.15624166,30,3rd quartile,Veracruz
109,2019,0.086466789,30,3rd quartile,Veracruz
115,2019,-0.14786577,30,1st quartile,Veracruz
118,2019,0.12534595,30,3rd quartile,Veracruz
121,2019,-0.099542618,30,1st quartile,Veracruz
122,2019,0.065160275,30,2nd quartile,Veracruz
123,2019,-0.25835156,30,1st quartile,Veracruz
124,2019,-0.016811848,30,2nd quartile,Veracruz
126,2019,0.14591455,30,3rd quartile,Veracruz
127,2019,0.18232369,30,3rd quartile,Veracruz
128,2019,0.045516014,30,2nd quartile,Veracruz
130,2019,-0.16170382,30,1st quartile,Veracruz
131,2019,-0.17496634,30,1st quartile,Veracruz
133,2019,0.12094355,30,3rd quartile,Veracruz
135,2019,0.37653089,30,4th quartile,Veracruz
136,2019,0.32623911,30,4th quartile,Veracruz
138,2019,0.54668808,30,4th quartile,Veracruz
141,2019,-0.36735201,30,1st quartile,Veracruz
142,2019,0.082615137,30,3rd quartile,Veracruz
143,2019,0.077828884,30,3rd quartile,Veracruz
144,2019,-0.20176411,30,1st quartile,Veracruz
145,2019,0.13680744,30,3rd quartile,Veracruz
148,2019,0.041271925,30,2nd quartile,Veracruz
149,2019,0.013650179,30,2nd quartile,Veracruz
150,2019,0.32398367,30,4th quartile,Veracruz
151,2019,-0.13237214,30,1st quartile,Veracruz
155,2019,0.24743104,30,4th quartile,Veracruz
160,2019,0.34936976,30,4th quartile,Veracruz
161,2019,0.21988058,30,4th quartile,Veracruz
173,2019,-0.018664122,30,2nd quartile,Veracruz
174,2019,0.23639917,30,4th quartile,Veracruz
175,2019,0.072122097,30,2nd quartile,Veracruz
178,2019,0.11598253,30,3rd quartile,Veracruz
180,2019,-0.15443921,30,1st quartile,Veracruz
182,2019,0.23942351,30,4th quartile,Veracruz
183,2019,-0.11666298,30,1st quartile,Veracruz
189,2019,0.22318101,30,4th quartile,Veracruz
191,2019,0.05071497,30,2nd quartile,Veracruz
193,2019,0.093179226,30,3rd quartile,Veracruz
201,2019,-0.057680845,30,1st quartile,Veracruz
204,2019,0.10378075,30,3rd quartile,Veracruz
205,2019,-0.17301273,30,1st quartile,Veracruz
207,2019,0.1801722,30,3rd quartile,Veracruz
208,2019,-0.032937765,30,2nd quartile,Veracruz
212,2019,0.84842944,30,4th quartile,Veracruz
6,2019,0.99231005,31,4th quartile,Yucatan
7,2019,-0.013201952,31,2nd quartile,Yucatan
8,2019,0.32497263,31,4th quartile,Yucatan
11,2019,-0.084831238,31,1st quartile,Yucatan
12,2019,-0.026328802,31,2nd quartile,Yucatan
19,2019,0.27168941,31,4th quartile,Yucatan
21,2019,0.2668469,31,4th quartile,Yucatan
26,2019,0.35945845,31,4th quartile,Yucatan
27,2019,-0.13441181,31,1st quartile,Yucatan
32,2019,0.53077841,31,4th quartile,Yucatan
33,2019,0.21190786,31,4th quartile,Yucatan
35,2019,0.14864421,31,3rd quartile,Yucatan
37,2019,-0.15606427,31,1st quartile,Yucatan
38,2019,0.055365324,31,2nd quartile,Yucatan
40,2019,-0.073651314,31,1st quartile,Yucatan
41,2019,0.11146283,31,3rd quartile,Yucatan
47,2019,0.47567677,31,4th quartile,Yucatan
48,2019,-0.23728728,31,1st quartile,Yucatan
50,2019,0.067557096,31,2nd quartile,Yucatan
52,2019,0.19410777,31,3rd quartile,Yucatan
56,2019,0.2062366,31,4th quartile,Yucatan
58,2019,0.2924118,31,4th quartile,Yucatan
59,2019,0.10365891,31,3rd quartile,Yucatan
63,2019,0.1665082,31,3rd quartile,Yucatan
67,2019,-0.073148251,31,1st quartile,Yucatan
69,2019,0.37048173,31,4th quartile,Yucatan
79,2019,0.41864371,31,4th quartile,Yucatan
84,2019,-0.11255264,31,1st quartile,Yucatan
85,2019,0.79407597,31,4th quartile,Yucatan
87,2019,0.22872686,31,4th quartile,Yucatan
89,2019,0.14669943,31,3rd quartile,Yucatan
91,2019,0.19043803,31,3rd quartile,Yucatan
93,2019,0.16777039,31,3rd quartile,Yucatan
95,2019,0.074151278,31,3rd quartile,Yucatan
96,2019,0.023580551,31,2nd quartile,Yucatan
98,2019,0.20221782,31,4th quartile,Yucatan
101,2019,-0.041161299,31,2nd quartile,Yucatan
102,2019,0.40926504,31,4th quartile,Yucatan
104,2019,0.59477043,31,4th quartile,Yucatan
NA,2019,0.54372454,31,4th quartile,Yucatan
4,2019,-0.406003,32,1st quartile,Zacatecas
5,2019,0.37400603,32,4th quartile,Zacatecas
6,2019,-0.086257458,32,1st quartile,Zacatecas
9,2019,-0.28343916,32,1st quartile,Zacatecas
10,2019,0.001389504,32,2nd quartile,Zacatecas
12,2019,-0.44987607,32,1st quartile,Zacatecas
14,2019,0.033877611,32,2nd quartile,Zacatecas
16,2019,-0.066826582,32,1st quartile,Zacatecas
17,2019,-0.004353285,32,2nd quartile,Zacatecas
19,2019,0.094389439,32,3rd quartile,Zacatecas
20,2019,0.071308136,32,2nd quartile,Zacatecas
23,2019,0.25158358,32,4th quartile,Zacatecas
24,2019,-0.020730734,32,2nd quartile,Zacatecas
25,2019,0.23828721,32,4th quartile,Zacatecas
29,2019,-0.17752028,32,1st quartile,Zacatecas
31,2019,0.1667521,32,3rd quartile,Zacatecas
32,2019,-0.17276692,32,1st quartile,Zacatecas
34,2019,0.54743886,32,4th quartile,Zacatecas
36,2019,0.000808477,32,2nd quartile,Zacatecas
38,2019,0.14375854,32,3rd quartile,Zacatecas
39,2019,0.02400732,32,2nd quartile,Zacatecas
42,2019,0.052581549,32,2nd quartile,Zacatecas
45,2019,0.34508872,32,4th quartile,Zacatecas
46,2019,-0.20994091,32,1st quartile,Zacatecas
47,2019,0.29451871,32,4th quartile,Zacatecas
48,2019,0.4487114,32,4th quartile,Zacatecas
49,2019,-0.040462017,32,2nd quartile,Zacatecas
50,2019,-0.42057681,32,1st quartile,Zacatecas
51,2019,-0.0296278,32,2nd quartile,Zacatecas
52,2019,0.27326393,32,4th quartile,Zacatecas
53,2019,0.059008837,32,2nd quartile,Zacatecas
54,2019,-0.13922381,32,1st quartile,Zacatecas
55,2019,0.1384027,32,3rd quartile,Zacatecas
56,2019,0.031155109,32,2nd quartile,Zacatecas
57,2019,-0.17578483,32,1st quartile,Zacatecas
NA,2019,0.14813566,32,3rd quartile,Zacatecas
1,2020,-0.016686678,1,2nd quartile,Aguascalientes
2,2020,0.00340867,1,2nd quartile,Aguascalientes
3,2020,-0.073923588,1,2nd quartile,Aguascalientes
4,2020,-0.12787509,1,1st quartile,Aguascalientes
5,2020,-0.24839044,1,1st quartile,Aguascalientes
6,2020,0.056352615,1,2nd quartile,Aguascalientes
7,2020,-0.15592742,1,1st quartile,Aguascalientes
8,2020,-0.20312834,1,1st quartile,Aguascalientes
9,2020,-0.00733614,1,2nd quartile,Aguascalientes
10,2020,0.67488956,1,4th quartile,Aguascalientes
11,2020,0.022742033,1,2nd quartile,Aguascalientes
1,2020,0.021653652,2,2nd quartile,Baja California
2,2020,0.038278341,2,2nd quartile,Baja California
3,2020,-0.042586088,2,2nd quartile,Baja California
4,2020,0.079603195,2,3rd quartile,Baja California
5,2020,0.080415249,2,3rd quartile,Baja California
1,2020,0.11258459,3,3rd quartile,Baja California Sur
2,2020,-0.021608114,3,2nd quartile,Baja California Sur
3,2020,-0.050298929,3,2nd quartile,Baja California Sur
8,2020,0.11734581,3,3rd quartile,Baja California Sur
9,2020,-0.21059608,3,1st quartile,Baja California Sur
1,2020,0.099075556,4,3rd quartile,Campeche
2,2020,-0.040858746,4,2nd quartile,Campeche
3,2020,0.065541029,4,3rd quartile,Campeche
4,2020,-0.10028934,4,1st quartile,Campeche
5,2020,0.28006053,4,4th quartile,Campeche
6,2020,-0.051222086,4,2nd quartile,Campeche
7,2020,-0.62908363,4,1st quartile,Campeche
9,2020,0.021526098,4,2nd quartile,Campeche
10,2020,0.097059965,4,3rd quartile,Campeche
11,2020,0.009158135,4,2nd quartile,Campeche
2,2020,0.00143218,5,2nd quartile,Coahuila
4,2020,-0.11719227,5,1st quartile,Coahuila
6,2020,0.5317328,5,4th quartile,Coahuila
7,2020,-0.33999348,5,1st quartile,Coahuila
9,2020,-0.15767264,5,1st quartile,Coahuila
10,2020,0.22368073,5,4th quartile,Coahuila
11,2020,-0.91253066,5,1st quartile,Coahuila
17,2020,-0.053331614,5,2nd quartile,Coahuila
18,2020,0.040011406,5,2nd quartile,Coahuila
20,2020,0.058554888,5,2nd quartile,Coahuila
22,2020,0.20608926,5,4th quartile,Coahuila
23,2020,0.78771424,5,4th quartile,Coahuila
24,2020,-0.16651893,5,1st quartile,Coahuila
25,2020,0.075658798,5,3rd quartile,Coahuila
27,2020,0.02782917,5,2nd quartile,Coahuila
28,2020,-0.039599895,5,2nd quartile,Coahuila
30,2020,0.002474546,5,2nd quartile,Coahuila
31,2020,0.017520666,5,2nd quartile,Coahuila
33,2020,0.009357214,5,2nd quartile,Coahuila
35,2020,0.048804045,5,2nd quartile,Coahuila
36,2020,-0.24506974,5,1st quartile,Coahuila
1,2020,0.21363115,6,4th quartile,Colima
2,2020,0.073787451,6,3rd quartile,Colima
3,2020,-0.06548357,6,2nd quartile,Colima
4,2020,0.084098816,6,3rd quartile,Colima
5,2020,0.071497679,6,3rd quartile,Colima
7,2020,0.12268305,6,3rd quartile,Colima
8,2020,0.2165668,6,4th quartile,Colima
9,2020,0.13139796,6,3rd quartile,Colima
10,2020,0.096536875,6,3rd quartile,Colima
2,2020,-0.00835824,7,2nd quartile,Chiapas
3,2020,-0.22791624,7,1st quartile,Chiapas
6,2020,-0.22470737,7,1st quartile,Chiapas
9,2020,0.12870574,7,3rd quartile,Chiapas
12,2020,0.15090418,7,3rd quartile,Chiapas
15,2020,-0.14267707,7,1st quartile,Chiapas
17,2020,-0.39496589,7,1st quartile,Chiapas
18,2020,-0.64767551,7,1st quartile,Chiapas
19,2020,0.19609857,7,3rd quartile,Chiapas
20,2020,-0.057957411,7,2nd quartile,Chiapas
27,2020,-0.11828232,7,1st quartile,Chiapas
31,2020,0.039845705,7,2nd quartile,Chiapas
34,2020,-0.071641445,7,2nd quartile,Chiapas
36,2020,-1.142091,7,1st quartile,Chiapas
37,2020,0.0820086,7,3rd quartile,Chiapas
40,2020,-0.033798695,7,2nd quartile,Chiapas
41,2020,-0.80356205,7,1st quartile,Chiapas
45,2020,-0.39671803,7,1st quartile,Chiapas
48,2020,NA,7,NA,Chiapas
51,2020,0.28004336,7,4th quartile,Chiapas
52,2020,-0.090835094,7,1st quartile,Chiapas
54,2020,-0.007951021,7,2nd quartile,Chiapas
55,2020,-0.37495065,7,1st quartile,Chiapas
56,2020,-0.3067205,7,1st quartile,Chiapas
57,2020,-0.2232914,7,1st quartile,Chiapas
59,2020,-0.81622052,7,1st quartile,Chiapas
61,2020,0.46112967,7,4th quartile,Chiapas
63,2020,NA,7,NA,Chiapas
65,2020,-0.19050813,7,1st quartile,Chiapas
68,2020,0.090451479,7,3rd quartile,Chiapas
69,2020,0.32896638,7,4th quartile,Chiapas
70,2020,-0.68363452,7,1st quartile,Chiapas
71,2020,0.23750663,7,4th quartile,Chiapas
72,2020,-0.16574669,7,1st quartile,Chiapas
76,2020,NA,7,NA,Chiapas
77,2020,-0.9501307,7,1st quartile,Chiapas
78,2020,0.16678596,7,3rd quartile,Chiapas
80,2020,-0.44617248,7,1st quartile,Chiapas
86,2020,-0.15125966,7,1st quartile,Chiapas
87,2020,0.07009697,7,3rd quartile,Chiapas
89,2020,-0.089946032,7,1st quartile,Chiapas
91,2020,-0.51769662,7,1st quartile,Chiapas
92,2020,-0.19581437,7,1st quartile,Chiapas
96,2020,-0.24614561,7,1st quartile,Chiapas
97,2020,-0.08611536,7,1st quartile,Chiapas
99,2020,-0.29210162,7,1st quartile,Chiapas
101,2020,0.071783066,7,3rd quartile,Chiapas
102,2020,-0.075628519,7,2nd quartile,Chiapas
103,2020,0.047458887,7,2nd quartile,Chiapas
105,2020,-0.31213498,7,1st quartile,Chiapas
106,2020,0.026674032,7,2nd quartile,Chiapas
107,2020,-0.5585196,7,1st quartile,Chiapas
108,2020,0.15399337,7,3rd quartile,Chiapas
109,2020,0.34213328,7,4th quartile,Chiapas
114,2020,-0.099351406,7,1st quartile,Chiapas
115,2020,-0.90920496,7,1st quartile,Chiapas
117,2020,-0.28542161,7,1st quartile,Chiapas
NA,2020,-0.28615475,7,1st quartile,Chiapas
1,2020,0.10383868,8,3rd quartile,Chihuahua
4,2020,0.19206333,8,3rd quartile,Chihuahua
5,2020,0.42335248,8,4th quartile,Chihuahua
7,2020,NA,8,NA,Chihuahua
11,2020,0.080501318,8,3rd quartile,Chihuahua
13,2020,-0.45246124,8,1st quartile,Chihuahua
17,2020,0.13844109,8,3rd quartile,Chihuahua
19,2020,0.016254663,8,2nd quartile,Chihuahua
20,2020,0.15783668,8,3rd quartile,Chihuahua
21,2020,0.058075905,8,2nd quartile,Chihuahua
27,2020,-0.4157269,8,1st quartile,Chihuahua
31,2020,0.30978513,8,4th quartile,Chihuahua
32,2020,-0.017797947,8,2nd quartile,Chihuahua
35,2020,0.25956607,8,4th quartile,Chihuahua
36,2020,-0.041317225,8,2nd quartile,Chihuahua
37,2020,0.05909586,8,2nd quartile,Chihuahua
39,2020,-0.044509172,8,2nd quartile,Chihuahua
40,2020,-0.26092744,8,1st quartile,Chihuahua
42,2020,NA,8,NA,Chihuahua
45,2020,0.24143529,8,4th quartile,Chihuahua
50,2020,-0.006191492,8,2nd quartile,Chihuahua
52,2020,-0.20538974,8,1st quartile,Chihuahua
53,2020,0.15887666,8,3rd quartile,Chihuahua
55,2020,0.11178255,8,3rd quartile,Chihuahua
60,2020,0.063867807,8,3rd quartile,Chihuahua
62,2020,-0.022000551,8,2nd quartile,Chihuahua
NA,2020,-0.38303614,8,1st quartile,Chihuahua
2,2020,0.016317129,9,2nd quartile,Mexico City
3,2020,0.02798152,9,2nd quartile,Mexico City
4,2020,0.072441339,9,3rd quartile,Mexico City
5,2020,-0.03490591,9,2nd quartile,Mexico City
6,2020,0.32057166,9,4th quartile,Mexico City
7,2020,0.014153719,9,2nd quartile,Mexico City
8,2020,-0.046128511,9,2nd quartile,Mexico City
9,2020,-0.31975675,9,1st quartile,Mexico City
10,2020,0.14209008,9,3rd quartile,Mexico City
11,2020,0.005286694,9,2nd quartile,Mexico City
12,2020,-0.15934753,9,1st quartile,Mexico City
13,2020,0.078828573,9,3rd quartile,Mexico City
14,2020,-0.048954487,9,2nd quartile,Mexico City
15,2020,0.20427632,9,3rd quartile,Mexico City
16,2020,0.19914556,9,3rd quartile,Mexico City
17,2020,0.092777491,9,3rd quartile,Mexico City
1,2020,-0.037999868,10,2nd quartile,Durango
3,2020,-0.60502362,10,1st quartile,Durango
4,2020,-0.032585621,10,2nd quartile,Durango
5,2020,0.012238026,10,2nd quartile,Durango
6,2020,-0.089355946,10,1st quartile,Durango
7,2020,-0.000507832,10,2nd quartile,Durango
8,2020,-0.75062823,10,1st quartile,Durango
12,2020,0.021244526,10,2nd quartile,Durango
13,2020,-0.072547674,10,2nd quartile,Durango
14,2020,-1.5002384,10,1st quartile,Durango
16,2020,-0.12628126,10,1st quartile,Durango
20,2020,0.14449263,10,3rd quartile,Durango
21,2020,-1.0066245,10,1st quartile,Durango
22,2020,-0.30855989,10,1st quartile,Durango
23,2020,0.62956619,10,4th quartile,Durango
24,2020,0.068033218,10,3rd quartile,Durango
26,2020,0.16725564,10,3rd quartile,Durango
27,2020,0.14811563,10,3rd quartile,Durango
28,2020,-0.59854674,10,1st quartile,Durango
32,2020,-0.057080746,10,2nd quartile,Durango
35,2020,0.080580235,10,3rd quartile,Durango
36,2020,0.091636896,10,3rd quartile,Durango
38,2020,0.27690339,10,4th quartile,Durango
39,2020,0.32638168,10,4th quartile,Durango
1,2020,0.26089168,11,4th quartile,Guajuato
2,2020,-0.014268875,11,2nd quartile,Guajuato
3,2020,0.001317263,11,2nd quartile,Guajuato
4,2020,0.74582481,11,4th quartile,Guajuato
5,2020,0.17963457,11,3rd quartile,Guajuato
7,2020,-0.072598219,11,2nd quartile,Guajuato
8,2020,0.3961668,11,4th quartile,Guajuato
